ceremony_year,release_year,film_title,winner,metacritic_slug,metacritic_url,critic_review_page,review_date,critic_score,publication,author,quote,full_review_url
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-12-01,90,Salon,Andrew O'Hehir,"In the long and fraught history of Franco-American cultural relations, this movie is more than a peace offering; it's a loving, goofy, joyous French kiss.",http://www.salon.com/2011/11/25/the_artist_silent_black_and_white_and_totally_irresistible/singleton/
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-12-01,70,Slate,Dana Stevens,This slight but enormously likable picture seems destined to be an awards magnet.,http://www.slate.com/articles/arts/movies/2011/11/the_artist_is_slight_but_enormously_likable_.html
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-12-01,100,San Francisco Chronicle,Mick LaSalle,"In many ways - in all ways - The Artist is a profound achievement.

",http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2011/12/01/DDDD1M5PHT.DTL
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-28,80,Wall Street Journal,Joe Morgenstern,"Silence makes the film interesting by enticing us to concentrate in ways we're not used to, while artistry carries the day. The Artist may have started as a daring stunt, but it elevates itself to an endearing - and probably enduring - delight.",http://online.wsj.com/article/SB10001424052970204443404577054623487923242.html
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-28,100,Movieline,Stephanie Zacharek,"It's a picture that romances its audience into watching in a new way - by, paradoxically, asking us to watch in an old way. The Artist is perhaps the most modern movie imaginable right now.",http://www.movieline.com/2011/11/review-the-artist.php
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-25,88,New York Post,Lou Lumenick,"Literally the kind of movie they just don't make anymore, Michel Hazanavicius' French-sponsored charmer The Artist is a gorgeous black-and-white love letter to silent Hollywood with old-fashioned English intertitles and just a single line of audible (English) dialogue.

",http://www.nypost.com/p/entertainment/movies/silent_film_leaves_you_speechless_vK5cbMGyITeNKdzqeuctoJ
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-25,100,The New York Times,A.O. Scott,"This is not a work of film history but rather a generous, touching and slightly daffy expression of unbridled movie love. ",http://movies.nytimes.com/2011/11/25/movies/the-artist-by-michel-hazanavicius-review.html?ref=movies
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-23,100,NPR,Bob Mondello,"The delighted gasps in the theater will make you glad you took a chance on The Artist. Silent black-and-white movies are not coming back, but this one is such a rewarding labor of love by all of the artists involved that it just might make you wish they could.", http://www.npr.org/2011/11/22/142504629/in-glorious-black-and-white-an-artist-falls-silent   
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-23,75,Christian Science Monitor,Peter Rainer,"The Artist is full of homages to many other films. I suppose it will be fun for cinéastes to pick out the references, but not all of them – like the ones from ""Citizen Kane"" or ""Sunset Boulevard"" – are especially germane.",http://www.csmonitor.com/The-Culture/Movies/2011/1123/The-Artist-movie-review
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-23,83,IndieWire,Eric Kohn,"The Artist plays around with the distinction between silent and sound cinema, resulting in the superficial entertainment value of a high concept film school joke. But it's a charming and supremely gorgeous joke -- sometimes too clever for its own good, other times not clever enough, and always at least an attractive diversion.",http://www.indiewire.com/article/cannes_review_the_artist_pays_amusing_homage_to_the_silent_era_but_visuals_
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-23,90,Time,Mary Pols,"Beyond its craftiness and impeccable craft, the film sparks a warm connection with the viewer. Like a smiling cavalier swinging into view to rescue an imperiled maiden, The Artist brings salvation to melancholy movie lovers. For here is that rare film indeed that offers pleasure beyond words.

",http://entertainment.time.com/2011/11/22/the-artist-review/?iid=ent-main-movie-reviews-widget
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-23,91,Entertainment Weekly,Owen Gleiberman,"Days after I saw The Artist, I was still thinking (and grinning) about it, because the movie's real romance is the one between us, the jaded 21st-century audience, and the mechanical innocence of old movies, which here becomes new again. ","http://www.ew.com/ew/article/0,,20518706,00.html"
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-23,88,Washington Post,Ann Hornaday,"The Artist is anything but mute, with a lush orchestral score and a little sonic wink at the the end; fewer movies this year reward listening - and watching - so lavishly. ",http://www.washingtonpost.com/lifestyle/style/review-the-artist-is-dont-miss-cinema/2011/09/01/gIQAIRzfDK_story.html
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-23,100,The Globe and Mail (Toronto),Liam Lacey,"With elements of ""A Star Is Born"" and ""Singing in the Rain,"" The Artist is a rarity, an ingenious crowd-pleaser.",http://www.theglobeandmail.com/news/arts/tiff/tiff-reviews/the-artist-a-crowd-pleaser-thats-also-ingenious/article2156873/
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-22,100,Observer,Rex Reed,"Get ready for a smash hit. Gimmicky but delicious, this is a valentine to the movies I promise you will cherish. ",http://www.observer.com/2011/11/rex-reed-the-artist-french-silent-fil/
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-22,80,Time Out,Joshua Rothkopf,"A fascinating experiment is about to happen, and who doesn't want to be part of a little fun? That rarest of birds - a b&w silent film - is set to swoop into multiplexes. Trust us, it won't bite. ",http://newyork.timeout.com/arts-culture/film/2263739/review-the-artist
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-22,83,The A.V. Club,Tasha Robinson,"It's a beautifully shot, beautifully acted piece of fluff.  ","http://www.avclub.com/articles/the-artist,65582/"
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-22,80,Village Voice,Melissa Anderson,"The Artist is movie love at its most anodyne; where Guy Maddin has used the conventions of silent film to express his loony psychosexual fantasias for more than a decade, Hazanavicius sweetly asks that we not be afraid of the past.",http://www.villagevoice.com/2011-11-23/film/silence-of-the-hams-the-artist-joyfully-resurrects-hollywood-s-past/
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-21,88,Rolling Stone,Peter Travers,"The Artist encapsulates everything we go to movies for: action, laughs, tears and a chance to get lost in another world. It just might leave you speechless. How can Oscar resist?


",http://www.rollingstone.com/movies/reviews/the-artist-20111121
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-21,80,Variety,Peter Debruge,"A love letter to silent cinema sealed with a smirk, The Artist reteams director Michel Hazanavicius with dapper ""OSS 117"" star Jean Dujardin for another high-concept homage, delivering a heartfelt, old-school romance without the aid of spoken dialogue or sound.",http://www.variety.com/review/VE1117945233?refcatid=31
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-14,80,The New Yorker,Anthony Lane,"The Artist is not just about black-and-white silent pictures. It is a black-and-white silent picture. And it's French.

",http://www.newyorker.com/arts/critics/cinema/2011/11/21/111121crci_cinema_lane?currentPage=all
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-13,100,Boxoffice Magazine,Pete Hammond,"The film's charm and delight of discovery, plus its sterling international performances, could make it a breakout hit in theaters.",http://www.boxofficemagazine.com/reviews/2011-09-the-artist?q=the+artist
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-13,75,Miami Herald,Rene Rodriguez,"A brazen stunt that pays off. Writer-director Michel Hazanavicius, simultaneously channeling ""Singin' in the Rain"" and ""A Star is Born,"" tells a story about 1920s Hollywood made in the style of that era.",http://www.miami.com/039the-artist039-pg-13-article
2012,2011,The Artist,1,the-artist,https://www.metacritic.com/movie/the-artist/,https://www.metacritic.com/movie/the-artist/critic-reviews/,2011-11-13,38,Slant Magazine,Jaime N. Christley,"The Artist neatly sidesteps this unsolvable dilemma by ignoring everything that's fascinating and memorable about the era, focusing instead on a patchwork of general knowledge, so eroded of inconvenient facts that it doesn't even qualify as a roman à clef. ",http://www.slantmagazine.com/film/review/the-artist/5846
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2012-01-23,80,Empire,Dan Jolin,"A marvellous follow-up to 2004's ""Sideways"" - well worth the wait. ",http://www.empireonline.com/reviews/reviewcomplete.asp?FID=137421
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-23,100,Tampa Bay Times,Steve Persall,"The Descendants would still be a splendid movie without him; with Clooney, it's one of 2011's very best.",http://www.tampabay.com/features/movies/george-clooney-helps-make-the-descendants-one-of-2011s-best-films/1203118
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-23,67,Austin Chronicle,Kimberley Jones,"The Descendants is beautifully shot (by Phedon Papamichael) and compellingly performed, especially by its young stars, and it has moments of startling tenderness. If only it didn't feel phony to its bones.",http://www.austinchronicle.com/calendar/film/2011-11-23/the-descendants/
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-23,88,New Orleans Times-Picayune,Mike Scott,"At times humorous, at times poignant, but always absorbing.",http://www.nola.com/movies/index.ssf/2011/11/the_descendants_review.html
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-23,91,Portland Oregonian,Shawn Levy,"There are ample opportunities for the film to soak in pathos, righteousness, farce, or pictorialism, and Payne manages to nod at those pitfalls without falling into them.  In a way, it's just like Matt King's world: enviably plush but filled with the real pain of real life.",http://blog.oregonlive.com/madaboutmovies/2011/11/the_descendants_review_pain_so.html
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-23,88,Miami Herald,Rene Rodriguez,"All of Payne's films have been driven by the anger and frustration of his protagonists, but The Descendants is the first one in which sadness lurks behind every frame. ",http://www.miami.com/039the-descendants039-r-article
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-22,100,Arizona Republic,Bill Goodykoontz,"It is particularly rewarding to see Clooney outside his comfort zone of self-composed cool in The Descendants, Alexander Payne's beautifully gentle, funny and moving film.

",http://www.azcentral.com/thingstodo/movies/articles/2011/11/16/20111116descendants-movie-review-goodykoontz.html
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-22,88,St. Louis Post-Dispatch,Joe Williams,"An Oscar-ready collaboration between a great director and a star at the peak of his powers, but at its heart is a message in a bottle reading: ""Trapped in paradise. Please send help.""

",http://www.stltoday.com/entertainment/movies/reviews/clooney-is-at-his-best-in-oscar-ready-descendants/article_5a3512fd-a8ba-5147-bd72-b2478d60d391.html
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-22,88,Charlotte Observer,Lawrence Toppman,"At bottom, all Payne's films make us smile, often ruefully but hopefully.


",http://events.charlotteobserver.com/reviews/show/14095264-review-the-descendants
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-21,75,Orlando Sentinel,Roger Moore,"The Descendants lets Payne show us the Other America and the Other Americans - little lives caught up in small but epic problems far away from the La La Land of Hollywood hype, sex and violence.",http://blogs.orlandosentinel.com/entertainment_movies_blog/2011/11/movie-review-the-descendants.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+entertainment%2Fmovies%2Fmovieblog+%28Frankly+My+Dear+-+Movies%29
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-17,88,ReelViews,James Berardinelli,The two most moving scenes require extraordinary performances from supporting players...Forster is as deserving of a supporting actor nomination as anyone I have seen this year.,http://www.reelviews.net/php_review_template.php?identifier=2382
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-17,88,Boston Globe,Ty Burr,I can't think of another movie this year that made me laugh or weep harder for the whole lumpy business of being - the compromises and connections that get us through the day and somehow add up to entire lives.,http://www.boston.com/ae/movies/articles/2011/11/18/the_descendants_stars_george_clooney_as_a_man_facing_the_challenges_of_life___in_hawaii/
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-17,100,Philadelphia Inquirer,Steven Rea,"Clooney has never been better, subtler, more deeply rooted in a performance than he is in The Descendants. And he's funny, too.

",http://www.philly.com/philly/entertainment/movies/reviews/20111118_The_tragicomic_Clooney__never_better.html
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-17,100,Wall Street Journal,Joe Morgenstern,Rarely has a contemporary movie taken in so much life and revealed it with such depth of feeling.,http://online.wsj.com/article/SB10001424052970203699404577044022858831532.html
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-17,100,Washington Post,Ann Hornaday,A pitch-perfect movie that threads a microscopically tiny needle between high comedy and devastating drama.,"http://www.washingtonpost.com/gog/movies/the-descendants,1206369/critic-review.html#reviewNum1"
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-17,50,Slate,Dana Stevens,"It's such a disappointment that The Descendants isn't a better movie than it is. In this soap opera disguised as a comedy, Payne, who was always a master at balancing sharp satire with an essential humanism, has traded his tart lemon center for a squishy marshmallow one. ",http://www.slate.com/articles/arts/movies/2011/11/alexander_payne_s_the_descendants_a_skeptical_review_.html
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-17,75,San Francisco Chronicle,Mick LaSalle,"The movie itself is a worthy thing, too, but it's not as good as Clooney is here, which is to say, it's not great.

",http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2011/11/17/DDCL1LVF91.DTL
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,80,New York Daily News,Joe Neumaier,"Payne's observational humor and attention to detail yield something emotionally epic. Everything from beachfront jogs to hospital confessions reveals layers of humanity and absurdity.

",http://www.nydailynews.com/entertainment/movies/reviews/george-clooney-alexander-payne-descendants-a-mellow-marvel-article-1.977878?localLinksEnabled=false
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,100,New York Post,Lou Lumenick,"Expertly mixing tears and laughs with the sort of alchemy not seen since ""Terms of Endearment,"" this superbly written, directed, acted, and yes, Oscar-friendly movie perfectly captures the blackly comic insanity that can overtake a family forced to confront an impending death.

",http://www.nypost.com/p/entertainment/movies/an_oscar_ascendancy_in_descendants_5xYv3GiNciPiBMzrGvr2YL?CMP=OTC-rss&FEEDNAME=
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,55,Movieline,Stephanie Zacharek,"The Descendants is an ultra-polished picture in which every emotion we're supposed to feel has been cued up well in advance. There's nothing surprising or affecting about it. Not even Clooney, who works wonders with the occasional piece of dialogue, can save it.",http://www.movieline.com/2011/11/review-the-descendants.php
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,63,Observer,Rex Reed,The Descendants is a soap opera with Hawaiian shirts.,http://www.observer.com/2011/11/a-tropical-melodrama-with-bright-stars-is-an-alexander-payne-ful-watch/
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,100,Chicago Tribune,Michael Phillips,It's one of the year's most pleasurable American movies.,"http://www.chicagotribune.com/entertainment/movies/sc-mov-1115-descendants-20111116,0,4490961.column"
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,50,Chicago Reader,J.R. Jones,"Alexander Payne has won an Oscar for best adapted screenplay (Sideways), but you'd never guess that from this clumsily written drama: characters keep explaining things that their listeners would already know, and the first couple reels are so thick with expository voice-over that you may think you're listening to a museum tour on a set of headphones.",http://www.chicagoreader.com/chicago/MovieTimes?film=4825602
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,100,Christian Science Monitor,Peter Rainer,"Clooney and Payne are coconspirators, too. They know that the story they are telling is too emotionally complicated to muck up with a lot of preening and artifice. They head right into the sad and crazymaking humor of the situation. This is a modest marvel of a movie. ",http://www.csmonitor.com/The-Culture/Movies/2011/1116/George-Clooney-stars-in-The-Descendants-movie-review
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,100,Entertainment Weekly,Owen Gleiberman,"Another beautifully chiseled piece of filmmaking - sharp, funny, generous, and moving.","http://www.ew.com/ew/article/0,,20518704,00.html"
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,100,Chicago Sun-Times,Roger Ebert,What happens is that we get vested in the lives of these characters. That's rare in a lot of movies. ,http://www.rogerebert.com/apps/pbcs.dll/article?AID=/20111116/REVIEWS/111119988/1023 
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-16,75,The A.V. Club,Noel Murray,"The movie suffers from backstory-heavy voiceover narration in its first half, followed by an excess of quirky laugh lines down the stretch, just when it seems to be finding a stronger rhythm. There's a shameless crowd-pleasing element to The Descendants that keeps its harder truths about family relationships at bay.","http://www.avclub.com/articles/the-descendants,65289/"
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-15,80,Los Angeles Times,Betsy Sharkey,"It makes The Descendants a tragedy infused with comedy and calls for a balancing act from filmmaker and star alike, a tightrope they navigate with nary a wobble.","http://www.latimes.com/entertainment/news/movies/la-et-the-descendants-20111116,0,5751119.story?track=rss"
2012,2011,The Descendants,0,the-descendants,https://www.metacritic.com/movie/the-descendants/,https://www.metacritic.com/movie/the-descendants/critic-reviews/,2011-11-15,100,Rolling Stone,Peter Travers,"Payne's low-key approach only deepens the film's intimate power. Want a movie you can really connect with? The Descendants is damn near perfect.

",http://www.rollingstone.com/movies/reviews/the-descendants-20111115
